state,state_abbrev,county,fips,lat,long
Kansas,KS,Reno,20155,37.95230263,-98.08607292
Kansas,KS,Republic,20157,39.82799632,-97.65036709
Kansas,KS,Rice,20159,38.34616184,-98.19992118
Kansas,KS,Riley,20161,39.28935726,-96.73420026
Kansas,KS,Rooks,20163,39.35022773,-99.32484567
Kansas,KS,Rush,20165,38.52275276,-99.30863983
Kansas,KS,Russell,20167,38.91462787,-98.76254297
Kansas,KS,Saline,20169,38.78369175,-97.65185177
Kansas,KS,Scott,20171,38.48222076,-100.9066539
Kansas,KS,Sedgwick,20173,37.6842718,-97.4608198
Kansas,KS,Seward,20175,37.19324632,-100.8507201
Kansas,KS,Shawnee,20177,39.04100763,-95.7557264
Kansas,KS,Sheridan,20179,39.35018161,-100.4418259
Kansas,KS,Sherman,20181,39.35147699,-101.7197624
Kansas,KS,Smith,20183,39.78516566,-98.78566062
Kansas,KS,Stafford,20185,38.03100851,-98.71762001
Kansas,KS,Stanton,20187,37.56304714,-101.7843534
Kansas,KS,Stevens,20189,37.1923008,-101.3118967
Kansas,KS,Sumner,20191,37.23682549,-97.47721621
Kansas,KS,Thomas,20193,39.35107575,-101.0553705
Kansas,KS,Trego,20195,38.91467218,-99.87284448
Kansas,KS,Wabaunsee,20197,38.95471985,-96.20350509
Kansas,KS,Wallace,20199,38.91686134,-101.7638876
Kansas,KS,Washington,20201,39.78420784,-97.0875323
Kansas,KS,Wichita,20203,38.48178252,-101.3471509
Kansas,KS,Wilson,20205,37.55937174,-95.74323255
Kansas,KS,Woodson,20207,37.8865336,-95.74006277
Kansas,KS,Wyandotte,20209,39.11727348,-94.76378225
Kentucky,KY,Adair,21001,37.10459774,-85.28129668
Kentucky,KY,Allen,21003,36.75197631,-86.19457544
Kentucky,KY,Anderson,21005,38.00671029,-84.99171713
Kentucky,KY,Ballard,21007,37.05842757,-88.99427697
Kentucky,KY,Barren,21009,36.96469836,-85.93338945
Kentucky,KY,Bath,21011,38.14735938,-83.74588932
Kentucky,KY,Bell,21013,36.73355174,-83.67766671
Kentucky,KY,Boone,21015,38.97065142,-84.72615357
Kentucky,KY,Bourbon,21017,38.2054607,-84.21827874
Kentucky,KY,Boyd,21019,38.36176608,-82.68652187
Kentucky,KY,Boyle,21021,37.62680923,-84.8633779
Kentucky,KY,Bracken,21023,38.69158994,-84.08532444
Kentucky,KY,Breathitt,21025,37.52333168,-83.31959161
Kentucky,KY,Breckinridge,21027,37.77377239,-86.42885017
Kentucky,KY,Bullitt,21029,37.97162523,-85.68955617
Kentucky,KY,Butler,21031,37.20946153,-86.68748787
Kentucky,KY,Caldwell,21033,37.14749129,-87.86948214
Kentucky,KY,Calloway,21035,36.62093411,-88.2731593
Kentucky,KY,Campbell,21037,38.94384345,-84.37875208
Kentucky,KY,Carlisle,21039,36.85372876,-88.9669222
Kentucky,KY,Carroll,21041,38.66599534,-85.12601074
Kentucky,KY,Carter,21043,38.31690743,-83.05092385
Kentucky,KY,Casey,21045,37.32533118,-84.92726209
Kentucky,KY,Christian,21047,36.89267803,-87.49055367
Kentucky,KY,Clark,21049,37.9689263,-84.14615986
Kentucky,KY,Clay,21051,37.16451126,-83.712575
Kentucky,KY,Clinton,21053,36.72581156,-85.13377529
Kentucky,KY,Crittenden,21055,37.35839237,-88.0882609
Kentucky,KY,Cumberland,21057,36.78926125,-85.39050034
Kentucky,KY,Daviess,21059,37.73028906,-87.0901948
Kentucky,KY,Edmonson,21061,37.21218923,-86.23955613
Kentucky,KY,Elliott,21063,38.11624059,-83.09771563
Kentucky,KY,Estill,21065,37.69241417,-83.95956369
Kentucky,KY,Fayette,21067,38.0368225,-84.45576892
Kentucky,KY,Fleming,21069,38.36758311,-83.69657514
Kentucky,KY,Floyd,21071,37.56213922,-82.74750924
Kentucky,KY,Franklin,21073,38.2379395,-84.87962551
Kentucky,KY,Fulton,21075,36.55238827,-89.20140068
Kentucky,KY,Gallatin,21077,38.75398691,-84.8558382
Kentucky,KY,Garrard,21079,37.6388668,-84.53289319
Kentucky,KY,Grant,21081,38.64962758,-84.62415957
Kentucky,KY,Graves,21083,36.72292505,-88.65143315
Kentucky,KY,Grayson,21085,37.46231118,-86.34248968
Kentucky,KY,Green,21087,37.26484328,-85.5540745
Kentucky,KY,Greenup,21089,38.54332505,-82.9215658
Kentucky,KY,Hancock,21091,37.83766422,-86.78280584
Kentucky,KY,Hardin,21093,37.6976111,-85.96319251
Kentucky,KY,Harlan,21095,36.85699301,-83.21899516
Kentucky,KY,Harrison,21097,38.44188174,-84.32869741
Kentucky,KY,Hart,21099,37.29943898,-85.88461055
Kentucky,KY,Henderson,21101,37.79344553,-87.57392021
Kentucky,KY,Henry,21103,38.44942688,-85.11587507
Kentucky,KY,Hickman,21105,36.6794808,-88.97875928
Kentucky,KY,Hopkins,21107,37.30939025,-87.54670406
Kentucky,KY,Jackson,21109,37.41866422,-83.99825483
Kentucky,KY,Jefferson,21111,38.18664655,-85.65931031
Kentucky,KY,Jessamine,21113,37.87119786,-84.58252003
Kentucky,KY,Johnson,21115,37.85106355,-82.8264322
Kentucky,KY,Kenton,21117,38.93950319,-84.53241199
Kentucky,KY,Knott,21119,37.35388197,-82.94981134
Kentucky,KY,Knox,21121,36.89225732,-83.85403396
Kentucky,KY,Larue,21123,37.54567114,-85.70138352
Kentucky,KY,Laurel,21125,37.10975748,-84.11321779
Kentucky,KY,Lawrence,21127,38.07136018,-82.72882223
Kentucky,KY,Lee,21129,37.59645942,-83.71513901
Kentucky,KY,Leslie,21131,37.09246661,-83.37999606
Kentucky,KY,Letcher,21133,37.12306748,-82.85346474
Kentucky,KY,Lewis,21135,38.53184419,-83.37735618
Kentucky,KY,Lincoln,21137,37.45475628,-84.6565327
Kentucky,KY,Livingston,21139,37.21137452,-88.34797529
Kentucky,KY,Logan,21141,36.85949479,-86.877635
Kentucky,KY,Lyon,21143,37.02080035,-88.07886257
Kentucky,KY,Madison,21151,37.71659336,-84.27220275
Kentucky,KY,Magoffin,21153,37.70820545,-83.0657714
Kentucky,KY,Marion,21155,37.55218078,-85.26898542
Kentucky,KY,Marshall,21157,36.8800707,-88.32803576
Kentucky,KY,Martin,21159,37.79990579,-82.51247478
Kentucky,KY,Mason,21161,38.59471935,-83.82151043
Kentucky,KY,McCracken,21145,37.05350953,-88.70445755
Kentucky,KY,McCreary,21147,36.73874143,-84.48102924
Kentucky,KY,McLean,21149,37.5301951,-87.26803443
Kentucky,KY,Meade,21163,37.96163597,-86.21028219
Kentucky,KY,Menifee,21165,37.94090733,-83.59985712
Kentucky,KY,Mercer,21167,37.81474237,-84.87488475
Kentucky,KY,Metcalfe,21169,36.99459295,-85.63123699
Kentucky,KY,Monroe,21171,36.71225341,-85.71596443
Kentucky,KY,Montgomery,21173,38.03253032,-83.9145241
Kentucky,KY,Morgan,21175,37.92465657,-83.25558245
Kentucky,KY,Muhlenberg,21177,37.21425819,-87.14632053
Kentucky,KY,Nelson,21179,37.80335779,-85.4657193
Kentucky,KY,Nicholas,21181,38.33342292,-84.01889177
Kentucky,KY,Ohio,21183,37.47751843,-86.85368087
Kentucky,KY,Oldham,21185,38.39791089,-85.448222
Kentucky,KY,Owen,21187,38.51679143,-84.82404619
Kentucky,KY,Owsley,21189,37.42823949,-83.68811419
Kentucky,KY,Pendleton,21191,38.69607718,-84.35599463
Kentucky,KY,Perry,21193,37.25023553,-83.22922731
Kentucky,KY,Pike,21195,37.47088263,-82.39487445
Kentucky,KY,Powell,21197,37.83218794,-83.82553961
Kentucky,KY,Pulaski,21199,37.10466131,-84.57629079
Kentucky,KY,Robertson,21201,38.51923469,-84.05055616
Kentucky,KY,Rockcastle,21203,37.36642393,-84.31176452
Kentucky,KY,Rowan,21205,38.19484205,-83.42088935
Kentucky,KY,Russell,21207,36.99308373,-85.06070117
Kentucky,KY,Scott,21209,38.29622293,-84.5816631
Kentucky,KY,Shelby,21211,38.21476019,-85.194223
Kentucky,KY,Simpson,21213,36.74058474,-86.58047435
Kentucky,KY,Spencer,21215,38.03223971,-85.32749335
Kentucky,KY,Taylor,21217,37.3677562,-85.3329931
Kentucky,KY,Todd,21219,36.8381152,-87.17878374
Kentucky,KY,Trigg,21221,36.80767017,-87.87333656
Kentucky,KY,Trimble,21223,38.61056487,-85.33775972
Kentucky,KY,Union,21225,37.66166713,-87.94300009
Kentucky,KY,Warren,21227,36.99903045,-86.42672751
Kentucky,KY,Washington,21229,37.75599461,-85.17407732
Kentucky,KY,Wayne,21231,36.80310688,-84.8251971
Kentucky,KY,Webster,21233,37.52168356,-87.67989953
Kentucky,KY,Whitley,21235,36.75700531,-84.14541217
Kentucky,KY,Wolfe,21237,37.73941626,-83.49303612
Kentucky,KY,Woodford,21239,38.04178222,-84.7417556
Louisiana,LA,Acadia,22001,30.2950649,-92.41419698
Louisiana,LA,Allen,22003,30.65385745,-92.82442028
Louisiana,LA,Ascension,22005,30.20406249,-90.9132841
Louisiana,LA,Assumption,22007,29.89946234,-91.06461642
Louisiana,LA,Avoyelles,22009,31.07796211,-92.00079449
Louisiana,LA,Beauregard,22011,30.64836518,-93.34173616
Louisiana,LA,Bienville,22013,32.34569994,-93.05398492
Louisiana,LA,Bossier,22015,32.67932307,-93.60460152
Louisiana,LA,Caddo,22017,32.57991587,-93.88375652
Louisiana,LA,Calcasieu,22019,30.22931235,-93.35400434
Louisiana,LA,Caldwell,22021,32.0902519,-92.11752148
Louisiana,LA,Cameron,22023,29.87592238,-93.19310676
Louisiana,LA,Catahoula,22025,31.66778967,-91.84526385
Louisiana,LA,Claiborne,22027,32.82308512,-92.99526883
Louisiana,LA,Concordia,22029,31.44817835,-91.63814433
Louisiana,LA,De Soto,22031,32.05457447,-93.74130302
Louisiana,LA,East Baton Rouge,22033,30.53842039,-91.09777565
Louisiana,LA,East Carroll,22035,32.73926954,-91.23425694
Louisiana,LA,East Feliciana,22037,30.84425359,-91.04976723
Louisiana,LA,Evangeline,22039,30.72985248,-92.39915924
Louisiana,LA,Franklin,22041,32.13675181,-91.67589857
Louisiana,LA,Grant,22043,31.59882456,-92.56124347
Louisiana,LA,Iberia,22045,29.86803617,-91.75871777
Louisiana,LA,Iberville,22047,30.25734305,-91.3499598
Louisiana,LA,Jackson,22049,32.30251776,-92.55692092
Louisiana,LA,Jefferson,22051,29.74075478,-90.11115756
Louisiana,LA,Jefferson Davis,22053,30.26896765,-92.81210004
Louisiana,LA,Lafayette,22055,30.2049055,-92.06959876
Louisiana,LA,Lafourche,22057,29.52470226,-90.40976986
Louisiana,LA,LaSalle,22059,31.67884782,-92.15907765
Louisiana,LA,Lincoln,22061,32.6003154,-92.6659741
Louisiana,LA,Livingston,22063,30.44143993,-90.73061664
Louisiana,LA,Madison,22065,32.36918118,-91.23973355
Louisiana,LA,Morehouse,22067,32.81686191,-91.80421614
Louisiana,LA,Natchitoches,22069,31.72321584,-93.09816516
Louisiana,LA,Orleans,22071,30.06971951,-89.92660315
Louisiana,LA,Ouachita,22073,32.47645559,-92.15704172
Louisiana,LA,Plaquemines,22075,29.42245447,-89.60322085
Louisiana,LA,Pointe Coupee,22077,30.71409502,-91.60209535
Louisiana,LA,Rapides,22079,31.19778499,-92.52997303
Louisiana,LA,Red River,22081,32.09530039,-93.34213308
Louisiana,LA,Richland,22083,32.41391005,-91.76634876
Louisiana,LA,Sabine,22085,31.56388699,-93.55433981
Louisiana,LA,St. Bernard,22087,29.87761636,-89.51887093
Louisiana,LA,St. Charles,22089,29.90709658,-90.35555967
Louisiana,LA,St. Helena,22091,30.82210324,-90.71013176
Louisiana,LA,St. James,22093,30.02531716,-90.80212061
Louisiana,LA,St. John the Baptist,22095,30.12597499,-90.4753503
Louisiana,LA,St. Landry,22097,30.59724262,-92.00135806
Louisiana,LA,St. Martin,22099,30.13112107,-91.61403569
Louisiana,LA,St. Mary,22101,29.69262097,-91.44702164
Louisiana,LA,St. Tammany,22103,30.40942847,-89.95642711
Louisiana,LA,Tangipahoa,22105,30.62888673,-90.40664996
Louisiana,LA,Tensas,22107,32.00760749,-91.32915234
Louisiana,LA,Terrebonne,22109,29.37343766,-90.82626855
Louisiana,LA,Union,22111,32.83121059,-92.3749373
Louisiana,LA,Vermilion,22113,29.83517605,-92.30292538
Louisiana,LA,Vernon,22115,31.10884837,-93.18153838
Louisiana,LA,Washington,22117,30.85288548,-90.03866652
Louisiana,LA,Webster,22119,32.70847669,-93.33121835
Louisiana,LA,West Baton Rouge,22121,30.46058217,-91.30989571
Louisiana,LA,West Carroll,22123,32.78550125,-91.461201
Louisiana,LA,West Feliciana,22125,30.87882871,-91.4148538
Louisiana,LA,Winn,22127,31.94449367,-92.63789413
Maine,ME,Androscoggin,23001,44.1664747,-70.20380627
Maine,ME,Aroostook,23003,46.65926321,-68.59841248
Maine,ME,Cumberland,23005,43.8370751,-70.37226999
Maine,ME,Franklin,23007,44.97330019,-70.44381045
Maine,ME,Hancock,23009,44.59816444,-68.38401854
Maine,ME,Kennebec,23011,44.40759555,-69.76738544
Maine,ME,Knox,23013,44.11486325,-69.10529169
Maine,ME,Lincoln,23015,44.05996956,-69.54227124
Maine,ME,Oxford,23017,44.49952995,-70.75682123
Maine,ME,Penobscot,23019,45.40194593,-68.65020455
Maine,ME,Piscataquis,23021,45.83839062,-69.2860223
Maine,ME,Sagadahoc,23023,43.95415864,-69.85074999
Maine,ME,Somerset,23025,45.51229767,-69.95995554
Maine,ME,Waldo,23027,44.4858305,-69.12061935
Maine,ME,Washington,23029,45.01607142,-67.62813524
Maine,ME,York,23031,43.47808377,-70.71052375
Maryland,MD,Allegany,24001,39.62357628,-78.69280486
Maryland,MD,Anne Arundel,24003,39.00670238,-76.60329337
Maryland,MD,Baltimore,24005,39.45784712,-76.62911955
Maryland,MD,Baltimore City,24510,39.30211911,-76.61151012
Maryland,MD,Calvert,24009,38.53961642,-76.56820632
Maryland,MD,Caroline,24011,38.87172293,-75.82904158
Maryland,MD,Carroll,24013,39.56453592,-77.02373735
Maryland,MD,Cecil,24015,39.56647682,-75.94627411
Maryland,MD,Charles,24017,38.51092331,-76.98580666
Maryland,MD,Dorchester,24019,38.45413522,-76.02752426
Maryland,MD,Frederick,24021,39.47296601,-77.39999394
Maryland,MD,Garrett,24023,39.52786077,-79.27355126
Maryland,MD,Harford,24025,39.55010644,-76.3077594
Maryland,MD,Howard,24027,39.25305293,-76.93126208
Maryland,MD,Kent,24029,39.24976208,-76.04741541
Maryland,MD,Montgomery,24031,39.13676329,-77.20358245
Maryland,MD,Prince George's,24033,38.83070039,-76.8496441
Maryland,MD,Queen Anne's,24035,39.06198912,-76.03530977
Maryland,MD,Somerset,24039,38.1163542,-75.75118623
Maryland,MD,St. Mary's,24037,38.30058422,-76.6062928
Maryland,MD,Talbot,24041,38.76618159,-76.10882561
Maryland,MD,Washington,24043,39.60835778,-77.82002295
Maryland,MD,Wicomico,24045,38.37301947,-75.62705831
Maryland,MD,Worcester,24047,38.21274277,-75.33200012
Massachusetts,MA,Barnstable,25001,41.72980578,-70.28854339
Massachusetts,MA,Berkshire,25003,42.37428441,-73.20524838
Massachusetts,MA,Bristol,25005,41.79228404,-71.10872211
Massachusetts,MA,Dukes,25007,41.40674725,-70.68763497
Massachusetts,MA,Essex,25009,42.6687626,-70.94687179
Massachusetts,MA,Franklin,25011,42.58119713,-72.58602547
Massachusetts,MA,Hampden,25013,42.13440424,-72.63235561
Massachusetts,MA,Hampshire,25015,42.33997957,-72.65898478
Massachusetts,MA,Middlesex,25017,42.48607732,-71.39049229
Massachusetts,MA,Nantucket,25019,41.2942019,-70.08774729
Massachusetts,MA,Norfolk,25021,42.16073095,-71.20530408
Massachusetts,MA,Plymouth,25023,41.94070556,-70.80802823
Massachusetts,MA,Suffolk,25025,42.3279514,-71.07850442
Massachusetts,MA,Worcester,25027,42.35026951,-71.90493363
Michigan,MI,Alcona,26001,44.6846864,-83.59507875
Michigan,MI,Alger,26003,46.41292944,-86.60260122
Michigan,MI,Allegan,26005,42.59147037,-85.89102866
Michigan,MI,Alpena,26007,45.03477666,-83.62212411
Michigan,MI,Antrim,26009,44.99690221,-85.15503082
Michigan,MI,Arenac,26011,44.0636262,-83.89277559
Michigan,MI,Baraga,26013,46.6720582,-88.36363591
Michigan,MI,Barry,26015,42.59513984,-85.30834519
Michigan,MI,Bay,26017,43.70639106,-83.98731479
Michigan,MI,Benzie,26019,44.63899297,-86.01608482
Michigan,MI,Berrien,26021,41.95447397,-86.4131308
Michigan,MI,Branch,26023,41.91600556,-85.05929476
Michigan,MI,Calhoun,26025,42.24633834,-85.00493569
Michigan,MI,Cass,26027,41.91522292,-85.99405727
Michigan,MI,Charlevoix,26029,45.37790017,-85.19614053
Michigan,MI,Cheboygan,26031,45.44787015,-84.50122149
Michigan,MI,Chippewa,26033,46.29552653,-84.54353449
Michigan,MI,Clare,26035,43.98794227,-84.8481986
Michigan,MI,Clinton,26037,42.94400871,-84.60145248
Michigan,MI,Crawford,26039,44.68255561,-84.61006219
Michigan,MI,Delta,26041,45.9048491,-86.9080745
Michigan,MI,Dickinson,26043,46.00999672,-87.86961634
Michigan,MI,Eaton,26045,42.59599185,-84.83740035
Michigan,MI,Emmet,26047,45.52625509,-84.89083249
Michigan,MI,Genesee,26049,43.02244215,-83.70589709
Michigan,MI,Gladwin,26051,43.98901072,-84.38774817
Michigan,MI,Gogebic,26053,46.40862701,-89.69377193
Michigan,MI,Grand Traverse,26055,44.69565625,-85.55585247
Michigan,MI,Gratiot,26057,43.29265605,-84.60505416
Michigan,MI,Hillsdale,26059,41.88753639,-84.59312019
Michigan,MI,Houghton,26061,46.89988536,-88.68495385
Michigan,MI,Huron,26063,43.83353985,-83.04078453
Michigan,MI,Ingham,26065,42.59716886,-84.37472069
Michigan,MI,Ionia,26067,42.94502238,-85.07413319
Michigan,MI,Iosco,26069,44.35486835,-83.63484895
Michigan,MI,Iron,26071,46.20974132,-88.53136251
Michigan,MI,Isabella,26073,43.64060976,-84.84664923
Michigan,MI,Jackson,26075,42.24807035,-84.42258681
Michigan,MI,Kalamazoo,26077,42.24542231,-85.53038622
Michigan,MI,Kalkaska,26079,44.68512729,-85.09085699
Michigan,MI,Kent,26081,43.03197711,-85.54934642
Michigan,MI,Keweenaw,26083,47.63197653,-88.41434263
Michigan,MI,Lake,26085,43.99050893,-85.802173
Michigan,MI,Lapeer,26087,43.09052506,-83.22153148
Michigan,MI,Leelanau,26089,44.94430054,-85.80150326
Michigan,MI,Lenawee,26091,41.89475156,-84.06603727
Michigan,MI,Livingston,26093,42.60302282,-83.91297209
Michigan,MI,Luce,26095,46.47227431,-85.54471223
Michigan,MI,Mackinac,26097,46.07028979,-85.04980537
Michigan,MI,Macomb,26099,42.69158356,-82.92752801
Michigan,MI,Manistee,26101,44.33352407,-86.05626916
Michigan,MI,Marquette,26103,46.4338914,-87.64043701
Michigan,MI,Mason,26105,43.99509218,-86.24988902
Michigan,MI,Mecosta,26107,43.64064262,-85.32463223
Michigan,MI,Menominee,26109,45.58038692,-87.55370409
Michigan,MI,Midland,26111,43.64330771,-84.38804374
Michigan,MI,Missaukee,26113,44.33772443,-85.09256478
Michigan,MI,Monroe,26115,41.92734151,-83.53749864
Michigan,MI,Montcalm,26117,43.31082541,-85.15252824
Michigan,MI,Montmorency,26119,45.0275929,-84.12696227
Michigan,MI,Muskegon,26121,43.29123859,-86.15176712
Michigan,MI,Newaygo,26123,43.554374,-85.80070107
Michigan,MI,Oakland,26125,42.66090111,-83.38595416
Michigan,MI,Oceana,26127,43.64124435,-86.26726673
Michigan,MI,Ogemaw,26129,44.33481032,-84.12725175
Michigan,MI,Ontonagon,26131,46.6652262,-89.31390481
Michigan,MI,Osceola,26133,43.98992088,-85.32566756
Michigan,MI,Oscoda,26135,44.68192279,-84.12939244
Michigan,MI,Otsego,26137,45.02085831,-84.59898295
Michigan,MI,Ottawa,26139,42.95996803,-85.9969107
Michigan,MI,Presque Isle,26141,45.34018577,-83.91498656
Michigan,MI,Roscommon,26143,44.33473082,-84.61067651
Michigan,MI,Saginaw,26145,43.33433923,-84.0513121
Michigan,MI,Sanilac,26151,43.42406072,-82.82055898
Michigan,MI,Schoolcraft,26153,46.19235734,-86.19972234
Michigan,MI,Shiawassee,26155,42.953928,-84.14585902
Michigan,MI,St. Clair,26147,42.92655373,-82.67937954
Michigan,MI,St. Joseph,26149,41.91441767,-85.52797979
Michigan,MI,Tuscola,26157,43.46606813,-83.41897025
Michigan,MI,Van Buren,26159,42.25190229,-86.01939087
Michigan,MI,Washtenaw,26161,42.253105,-83.83853204
Michigan,MI,Wayne,26163,42.28098405,-83.281255
Michigan,MI,Wexford,26165,44.33853602,-85.57712739
Minnesota,MN,Aitkin,27001,46.60962049,-93.4116826
Minnesota,MN,Anoka,27003,45.27476015,-93.24604565
Minnesota,MN,Becker,27005,46.93479392,-95.67158144
Minnesota,MN,Beltrami,27007,47.97373527,-94.93732139
Minnesota,MN,Benton,27009,45.69804958,-93.99514135
Minnesota,MN,Big Stone,27011,45.42712824,-96.41403739
Minnesota,MN,Blue Earth,27013,44.03554215,-94.06699781
Minnesota,MN,Brown,27015,44.24205652,-94.72562874
Minnesota,MN,Carlton,27017,46.59180601,-92.67601019
Minnesota,MN,Carver,27019,44.82017001,-93.8009918
Minnesota,MN,Cass,27021,46.95043611,-94.32603968
Minnesota,MN,Chippewa,27023,45.02343421,-95.56403693
Minnesota,MN,Chisago,27025,45.5021011,-92.90861945
Minnesota,MN,Clay,27027,46.89289518,-96.48761922
Minnesota,MN,Clearwater,27029,47.57992111,-95.37790562
Minnesota,MN,Cook,27031,47.90504893,-90.52629546
Minnesota,MN,Cottonwood,27033,44.00715262,-95.18138802
Minnesota,MN,Crow Wing,27035,46.48096553,-94.06755609
Minnesota,MN,Dakota,27037,44.67172617,-93.06299363
Minnesota,MN,Dodge,27039,44.02238415,-92.86244324
Minnesota,MN,Douglas,27041,45.93348491,-95.45335469
Minnesota,MN,Faribault,27043,43.67381499,-93.94787458
Minnesota,MN,Fillmore,27045,43.67394126,-92.08980382
Minnesota,MN,Freeborn,27047,43.67385583,-93.34884422
Minnesota,MN,Goodhue,27049,44.40849741,-92.7234195
Minnesota,MN,Grant,27051,45.93424769,-96.01139609
Minnesota,MN,Hennepin,27053,45.00761521,-93.47694895
Minnesota,MN,Houston,27055,43.67129565,-91.49143057
Minnesota,MN,Hubbard,27057,47.10778564,-94.91693868
Minnesota,MN,Isanti,27059,45.56181234,-93.29487636
Minnesota,MN,Itasca,27061,47.51009045,-93.63092229
Minnesota,MN,Jackson,27063,43.67423373,-95.15398258
Minnesota,MN,Kanabec,27065,45.9459309,-93.29275192
Minnesota,MN,Kandiyohi,27067,45.1526059,-95.00586446
Minnesota,MN,Kittson,27069,48.77754106,-96.78317184
Minnesota,MN,Koochiching,27071,48.24539665,-93.78352843
Minnesota,MN,Lac qui Parle,27073,44.9973857,-96.17488219
Minnesota,MN,Lake,27075,47.64270764,-91.44557998
Minnesota,MN,Lake of the Woods,27077,48.77217001,-94.90274472
Minnesota,MN,Le Sueur,27079,44.37136597,-93.72844721
Minnesota,MN,Lincoln,27081,44.41311883,-96.26688165
Minnesota,MN,Lyon,27083,44.41327865,-95.83806103
Minnesota,MN,Mahnomen,27087,47.32557075,-95.80921485
Minnesota,MN,Marshall,27089,48.35825983,-96.37017407
Minnesota,MN,Martin,27091,43.67429718,-94.55099908
Minnesota,MN,McLeod,27085,44.82367677,-94.27287017
Minnesota,MN,Meeker,27093,45.12328869,-94.52839455
Minnesota,MN,Mille Lacs,27095,45.93705297,-93.63236823
Minnesota,MN,Morrison,27097,46.01265363,-94.27341528
Minnesota,MN,Mower,27099,43.67142874,-92.75234549
Minnesota,MN,Murray,27101,44.02216709,-95.76328482
Minnesota,MN,Nicollet,27103,44.35291112,-94.24710352
Minnesota,MN,Nobles,27105,43.67434621,-95.75329576
Minnesota,MN,Norman,27107,47.32628443,-96.45620947
Minnesota,MN,Olmsted,27109,44.00374114,-92.40209944
Minnesota,MN,Otter Tail,27111,46.40846929,-95.70835255
Minnesota,MN,Pennington,27113,48.06642577,-96.0370814
Minnesota,MN,Pine,27115,46.12105238,-92.74070188
Minnesota,MN,Pipestone,27117,44.02301619,-96.25841142
Minnesota,MN,Polk,27119,47.77372465,-96.40134647
Minnesota,MN,Pope,27121,45.58606667,-95.44451209
Minnesota,MN,Ramsey,27123,45.01625271,-93.09872295
Minnesota,MN,Red Lake,27125,47.87197525,-96.09561104
Minnesota,MN,Redwood,27127,44.40555844,-95.25207021
Minnesota,MN,Renville,27129,44.72836381,-94.94553734
Minnesota,MN,Rice,27131,44.3543376,-93.29658715
Minnesota,MN,Rock,27133,43.67482683,-96.25296832
Minnesota,MN,Roseau,27135,48.77501878,-95.81079919
Minnesota,MN,Scott,27139,44.6490231,-93.53340251
Minnesota,MN,Sherburne,27141,45.44447208,-93.77617511
Minnesota,MN,Sibley,27143,44.5796592,-94.23164924
Minnesota,MN,St. Louis,27137,47.6048407,-92.46879855
Minnesota,MN,Stearns,27145,45.55192576,-94.61078221
Minnesota,MN,Steele,27147,44.02240351,-93.22627088
Minnesota,MN,Stevens,27149,45.58613007,-96.00163705
Minnesota,MN,Swift,27151,45.2829032,-95.68264092
Minnesota,MN,Todd,27153,46.06996226,-94.89785296
Minnesota,MN,Traverse,27155,45.77298854,-96.47062949
Minnesota,MN,Wabasha,27157,44.28424356,-92.23121312
Minnesota,MN,Wadena,27159,46.58589171,-94.96968506
Minnesota,MN,Waseca,27161,44.02211116,-93.58720034
Minnesota,MN,Washington,27163,45.03864533,-92.88429635
Minnesota,MN,Watonwan,27165,43.97823903,-94.61413846
Minnesota,MN,Wilkin,27167,46.35721532,-96.4684375
Minnesota,MN,Winona,27169,43.98772283,-91.78081305
Minnesota,MN,Wright,27171,45.17297924,-93.96234781
Minnesota,MN,Yellow Medicine,27173,44.71710183,-95.86842453
Mississippi,MS,Adams,28001,31.47669768,-91.35326037
Mississippi,MS,Alcorn,28003,34.88084463,-88.57996173
Mississippi,MS,Amite,28005,31.17467303,-90.80501621
Mississippi,MS,Attala,28007,33.08658803,-89.57838564
Mississippi,MS,Benton,28009,34.81681228,-89.18945516
Mississippi,MS,Bolivar,28011,33.79696941,-90.87372121
Mississippi,MS,Calhoun,28013,33.93683395,-89.33686647
Mississippi,MS,Carroll,28015,33.44834567,-89.91994479
Mississippi,MS,Chickasaw,28017,33.91983202,-88.9481545
Mississippi,MS,Choctaw,28019,33.34598242,-89.24809382
Mississippi,MS,Claiborne,28021,31.97061673,-90.90702196
Mississippi,MS,Clarke,28023,32.04158545,-88.6889622
Mississippi,MS,Clay,28025,33.65358105,-88.77784255
Mississippi,MS,Coahoma,28027,34.22772299,-90.60415045
Mississippi,MS,Copiah,28029,31.86977774,-90.44565118
Mississippi,MS,Covington,28031,31.63225413,-89.55389939
Mississippi,MS,DeSoto,28033,34.87625235,-89.99091418
Mississippi,MS,Forrest,28035,31.18961454,-89.25832496
Mississippi,MS,Franklin,28037,31.47786634,-90.89672989
Mississippi,MS,George,28039,30.86259065,-88.64436789
Mississippi,MS,Greene,28041,31.21444233,-88.63922281
Mississippi,MS,Grenada,28043,33.77036166,-89.80245083
Mississippi,MS,Hancock,28045,30.41830223,-89.48851033
Mississippi,MS,Harrison,28047,30.51359752,-89.12467576
Mississippi,MS,Hinds,28049,32.2656285,-90.44435448
Mississippi,MS,Holmes,28051,33.12345854,-90.08923538
Mississippi,MS,Humphreys,28053,33.12825718,-90.52252707
Mississippi,MS,Issaquena,28055,32.72531359,-90.97392828
Mississippi,MS,Itawamba,28057,34.27993475,-88.3606733
Mississippi,MS,Jackson,28059,30.54020656,-88.64184064
Mississippi,MS,Jasper,28061,32.01922104,-89.11786866
